model,split,run,id,tier,family,cid,faithful,status
qwen3-max,multivariate,1,T4-6c-9073,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-6c-9073,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9073,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9073,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9073,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9074,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-6c-9074,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-6c-9074,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9074,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9074,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9074,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9075,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9075,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9075,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-6c-9075,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9075,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9075,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9076,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9076,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9076,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9076,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9076,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9076,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9077,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-6c-9077,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-6c-9077,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9077,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9077,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9077,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9078,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9078,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9078,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-6c-9078,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9078,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9078,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9079,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-6c-9079,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-6c-9079,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9079,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9079,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9079,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9080,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-6c-9080,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9080,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9080,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9080,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9080,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9081,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-6c-9081,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-6c-9081,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9081,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9081,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9081,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9082,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-6c-9082,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9082,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9082,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9082,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9082,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9083,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-6c-9083,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-6c-9083,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9083,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9083,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9083,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9084,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9084,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9084,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-6c-9084,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-6c-9084,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9084,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9085,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9085,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-6c-9085,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9085,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9085,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9085,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9086,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9086,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-6c-9086,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9086,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9086,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9086,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9087,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9087,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9087,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-6c-9087,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9087,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9087,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9088,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9088,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-6c-9088,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9088,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9088,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9088,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9089,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9089,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-6c-9089,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-6c-9089,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9089,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-6c-9089,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9090,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9090,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9090,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9090,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9090,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9090,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9090,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9091,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9091,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9091,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9091,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9091,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9091,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9091,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9092,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9092,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9092,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9092,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9092,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9092,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9092,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9093,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9093,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9093,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9093,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9093,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9093,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9093,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9094,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9094,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9094,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9094,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9094,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9094,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9094,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9095,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9095,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9095,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9095,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9095,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9095,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9095,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9096,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9096,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9096,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9096,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9096,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9096,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9096,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9097,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9097,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9097,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9097,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9097,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9097,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9097,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9098,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9098,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9098,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9098,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9098,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9098,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9098,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9099,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9099,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9099,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9099,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9099,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9099,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9099,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9100,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9100,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9100,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9100,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9100,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9100,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9101,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9101,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9101,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9101,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9101,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9101,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9102,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9102,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9102,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9102,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9102,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9102,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9102,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9103,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9103,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9103,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9103,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9103,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9103,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9103,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9104,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9104,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9104,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9104,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9104,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9104,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9104,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9105,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9105,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9105,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9105,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9105,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9105,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9105,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9106,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9106,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9106,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9106,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9106,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9106,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9106,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9107,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9107,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9107,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9107,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9107,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9107,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9107,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9108,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9108,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9108,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9108,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9108,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9108,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9108,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9109,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9109,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9109,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9109,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9109,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9109,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9109,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9110,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9110,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9110,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9110,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9110,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9110,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9110,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9111,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9111,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9111,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9111,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9111,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9111,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9112,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9112,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9112,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9112,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9112,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9112,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9112,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9113,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9113,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9113,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9113,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9113,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9113,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9113,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9114,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9114,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9114,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9114,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9114,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9114,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9114,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9115,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9115,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9115,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9115,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9115,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9115,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9116,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9116,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9116,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9116,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9116,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9116,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9116,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9117,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9117,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9117,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9117,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9117,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9117,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9117,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9118,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-7c-9118,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9118,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9118,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9118,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9118,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9118,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9119,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9119,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-7c-9119,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9119,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9119,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-7c-9119,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-7c-9119,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-8c-9120,Very hard,sum_floor,sum_floor,1,ok
qwen3-max,multivariate,1,T4-8c-9120,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-8c-9120,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-8c-9120,Very hard,order_rel,order_rel,1,ok
qwen3-max,multivariate,1,T4-8c-9120,Very hard,b_cap,b_cap,1,ok
qwen3-max,multivariate,1,T4-8c-9120,Very hard,a_cap,a_cap,1,ok
qwen3-max,multivariate,1,T4-8c-9120,Very hard,a_floor,a_floor,1,ok
qwen3-max,multivariate,1,T4-8c-9120,Very hard,b_floor,b_floor,1,ok
qwen3-max,multivariate,1,T4-8c-9121,Very hard,basket_cap,basket_cap,1,ok
qwen3-max,multivariate,1,T4-8c-9121,Very hard,agg_margin,agg_margin,1,ok
qwen3-max,multivariate,1,T4-8c-9121,Very hard,budget_cap,budget_cap,1,ok
qwen3-max,multivariate,1,T4-8c-9121,Very hard,order_rel,order_rel,1,ok
